trial_uid,subject,source_file,source_file_sha256,session_T_or_E,source_record_index,task_run_index,within_run_trial_index,trial_sample_matlab,trial_sample_zero_based,cue_sample_zero_based,source_label,canonical_class,artifact_flag,retained,exclusion_reason,epoch_start_sample,epoch_stop_sample_inclusive
S03:E:record05:trial002,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,1,2254,2253,2753,1,left_hand,0,True,,2878,3378
S03:E:record05:trial003,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,2,4172,4171,4671,4,tongue,0,True,,4796,5296
S03:E:record05:trial004,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,3,6124,6123,6623,2,right_hand,0,True,,6748,7248
S03:E:record05:trial005,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,4,8132,8131,8631,1,left_hand,0,True,,8756,9256
S03:E:record05:trial006,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,5,10243,10242,10742,3,feet,0,True,,10867,11367
S03:E:record05:trial007,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,6,12160,12159,12659,1,left_hand,0,True,,12784,13284
S03:E:record05:trial008,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,7,14210,14209,14709,3,feet,0,True,,14834,15334
S03:E:record05:trial009,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,8,16141,16140,16640,2,right_hand,0,True,,16765,17265
S03:E:record05:trial010,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,9,18139,18138,18638,4,tongue,0,True,,18763,19263
S03:E:record05:trial011,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,10,20045,20044,20544,1,left_hand,0,True,,20669,21169
S03:E:record05:trial012,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,11,21940,21939,22439,3,feet,0,True,,22564,23064
S03:E:record05:trial013,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,12,23912,23911,24411,3,feet,0,True,,24536,25036
S03:E:record05:trial014,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,13,25856,25855,26355,1,left_hand,0,True,,26480,26980
S03:E:record05:trial015,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,14,27823,27822,28322,3,feet,0,True,,28447,28947
S03:E:record05:trial016,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,15,29943,29942,30442,2,right_hand,0,True,,30567,31067
S03:E:record05:trial017,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,16,31951,31950,32450,4,tongue,0,True,,32575,33075
S03:E:record05:trial018,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,17,34017,34016,34516,4,tongue,0,True,,34641,35141
S03:E:record05:trial019,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,18,36053,36052,36552,4,tongue,0,True,,36677,37177
S03:E:record05:trial020,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,19,38119,38118,38618,3,feet,0,True,,38743,39243
S03:E:record05:trial021,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,20,40189,40188,40688,1,left_hand,0,True,,40813,41313
S03:E:record05:trial022,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,21,42269,42268,42768,4,tongue,0,True,,42893,43393
S03:E:record05:trial023,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,22,44181,44180,44680,2,right_hand,0,True,,44805,45305
S03:E:record05:trial024,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,23,46212,46211,46711,4,tongue,0,True,,46836,47336
S03:E:record05:trial025,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,24,48165,48164,48664,2,right_hand,0,True,,48789,49289
S03:E:record05:trial026,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,25,50126,50125,50625,1,left_hand,0,True,,50750,51250
S03:E:record05:trial027,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,26,52230,52229,52729,3,feet,0,True,,52854,53354
S03:E:record05:trial028,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,27,54234,54233,54733,2,right_hand,0,True,,54858,55358
S03:E:record05:trial029,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,28,56209,56208,56708,1,left_hand,0,True,,56833,57333
S03:E:record05:trial030,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,29,58235,58234,58734,3,feet,0,True,,58859,59359
S03:E:record05:trial031,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,30,60306,60305,60805,3,feet,0,True,,60930,61430
S03:E:record05:trial032,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,31,62413,62412,62912,1,left_hand,0,True,,63037,63537
S03:E:record05:trial033,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,32,64505,64504,65004,3,feet,0,True,,65129,65629
S03:E:record05:trial034,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,33,66596,66595,67095,4,tongue,0,True,,67220,67720
S03:E:record05:trial035,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,34,68639,68638,69138,4,tongue,0,True,,69263,69763
S03:E:record05:trial036,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,35,70703,70702,71202,2,right_hand,0,True,,71327,71827
S03:E:record05:trial037,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,36,72723,72722,73222,1,left_hand,0,True,,73347,73847
S03:E:record05:trial038,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,37,74695,74694,75194,2,right_hand,0,True,,75319,75819
S03:E:record05:trial039,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,38,76658,76657,77157,4,tongue,0,True,,77282,77782
S03:E:record05:trial040,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,39,78583,78582,79082,2,right_hand,0,True,,79207,79707
S03:E:record05:trial041,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,40,80664,80663,81163,4,tongue,0,True,,81288,81788
S03:E:record05:trial042,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,41,82642,82641,83141,3,feet,0,True,,83266,83766
S03:E:record05:trial043,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,42,84632,84631,85131,2,right_hand,0,True,,85256,85756
S03:E:record05:trial044,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,43,86751,86750,87250,2,right_hand,0,True,,87375,87875
S03:E:record05:trial045,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,44,88657,88656,89156,2,right_hand,0,True,,89281,89781
S03:E:record05:trial046,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,45,90585,90584,91084,3,feet,0,True,,91209,91709
S03:E:record05:trial047,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,46,92699,92698,93198,4,tongue,0,True,,93323,93823
S03:E:record05:trial048,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,5,2,47,94758,94757,95257,1,left_hand,0,True,,95382,95882
S03:E:record06:trial001,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,0,251,250,750,2,right_hand,0,True,,875,1375
S03:E:record06:trial002,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,1,2254,2253,2753,4,tongue,0,True,,2878,3378
S03:E:record06:trial003,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,2,4172,4171,4671,1,left_hand,0,True,,4796,5296
S03:E:record06:trial004,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,3,6124,6123,6623,3,feet,0,True,,6748,7248
S03:E:record06:trial005,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,4,8132,8131,8631,3,feet,0,True,,8756,9256
S03:E:record06:trial006,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,5,10243,10242,10742,4,tongue,0,True,,10867,11367
S03:E:record06:trial007,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,6,12160,12159,12659,1,left_hand,0,True,,12784,13284
S03:E:record06:trial008,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,7,14210,14209,14709,1,left_hand,0,True,,14834,15334
S03:E:record06:trial009,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,8,16141,16140,16640,3,feet,0,True,,16765,17265
S03:E:record06:trial010,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,9,18139,18138,18638,2,right_hand,0,True,,18763,19263
S03:E:record06:trial011,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,10,20045,20044,20544,4,tongue,0,True,,20669,21169
S03:E:record06:trial012,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,11,21940,21939,22439,4,tongue,0,True,,22564,23064
S03:E:record06:trial013,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,12,23912,23911,24411,4,tongue,0,True,,24536,25036
S03:E:record06:trial014,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,13,25856,25855,26355,2,right_hand,0,True,,26480,26980
S03:E:record06:trial015,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,14,27823,27822,28322,1,left_hand,0,True,,28447,28947
S03:E:record06:trial016,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,15,29943,29942,30442,3,feet,0,True,,30567,31067
S03:E:record06:trial017,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,16,31951,31950,32450,2,right_hand,0,True,,32575,33075
S03:E:record06:trial018,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,17,34017,34016,34516,4,tongue,1,False,organizer_artifact_flag,34641,35141
S03:E:record06:trial019,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,18,36053,36052,36552,1,left_hand,0,True,,36677,37177
S03:E:record06:trial020,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,19,38119,38118,38618,4,tongue,0,True,,38743,39243
S03:E:record06:trial021,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,20,40189,40188,40688,3,feet,0,True,,40813,41313
S03:E:record06:trial022,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,21,42269,42268,42768,2,right_hand,0,True,,42893,43393
S03:E:record06:trial023,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,22,44181,44180,44680,4,tongue,1,False,organizer_artifact_flag,44805,45305
S03:E:record06:trial024,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,23,46212,46211,46711,4,tongue,0,True,,46836,47336
S03:E:record06:trial025,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,24,48165,48164,48664,1,left_hand,0,True,,48789,49289
S03:E:record06:trial026,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,25,50126,50125,50625,2,right_hand,0,True,,50750,51250
S03:E:record06:trial027,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,26,52230,52229,52729,2,right_hand,0,True,,52854,53354
S03:E:record06:trial028,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,27,54234,54233,54733,3,feet,0,True,,54858,55358
S03:E:record06:trial029,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,28,56209,56208,56708,4,tongue,0,True,,56833,57333
S03:E:record06:trial030,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,29,58235,58234,58734,2,right_hand,0,True,,58859,59359
S03:E:record06:trial031,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,30,60306,60305,60805,1,left_hand,0,True,,60930,61430
S03:E:record06:trial032,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,31,62413,62412,62912,1,left_hand,0,True,,63037,63537
S03:E:record06:trial033,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,32,64505,64504,65004,4,tongue,0,True,,65129,65629
S03:E:record06:trial034,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,33,66596,66595,67095,2,right_hand,0,True,,67220,67720
S03:E:record06:trial035,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,34,68639,68638,69138,1,left_hand,1,False,organizer_artifact_flag,69263,69763
S03:E:record06:trial036,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,35,70703,70702,71202,3,feet,0,True,,71327,71827
S03:E:record06:trial037,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,36,72723,72722,73222,2,right_hand,0,True,,73347,73847
S03:E:record06:trial038,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,37,74695,74694,75194,2,right_hand,0,True,,75319,75819
S03:E:record06:trial039,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,38,76658,76657,77157,3,feet,0,True,,77282,77782
S03:E:record06:trial040,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,39,78583,78582,79082,1,left_hand,0,True,,79207,79707
S03:E:record06:trial041,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,40,80664,80663,81163,4,tongue,0,True,,81288,81788
S03:E:record06:trial042,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,41,82642,82641,83141,3,feet,0,True,,83266,83766
S03:E:record06:trial043,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,42,84632,84631,85131,3,feet,0,True,,85256,85756
S03:E:record06:trial044,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,43,86751,86750,87250,3,feet,0,True,,87375,87875
S03:E:record06:trial045,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,44,88657,88656,89156,3,feet,0,True,,89281,89781
S03:E:record06:trial046,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,45,90585,90584,91084,1,left_hand,1,False,organizer_artifact_flag,91209,91709
S03:E:record06:trial047,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,46,92699,92698,93198,2,right_hand,0,True,,93323,93823
S03:E:record06:trial048,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,6,3,47,94758,94757,95257,1,left_hand,0,True,,95382,95882
S03:E:record07:trial001,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,0,251,250,750,2,right_hand,0,True,,875,1375
S03:E:record07:trial002,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,1,2254,2253,2753,1,left_hand,0,True,,2878,3378
S03:E:record07:trial003,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,2,4172,4171,4671,1,left_hand,0,True,,4796,5296
S03:E:record07:trial004,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,3,6124,6123,6623,3,feet,0,True,,6748,7248
S03:E:record07:trial005,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,4,8132,8131,8631,3,feet,0,True,,8756,9256
S03:E:record07:trial006,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,5,10243,10242,10742,2,right_hand,0,True,,10867,11367
S03:E:record07:trial007,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,6,12160,12159,12659,3,feet,0,True,,12784,13284
S03:E:record07:trial008,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,7,14210,14209,14709,4,tongue,0,True,,14834,15334
S03:E:record07:trial009,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,8,16141,16140,16640,1,left_hand,0,True,,16765,17265
S03:E:record07:trial010,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,9,18139,18138,18638,4,tongue,0,True,,18763,19263
S03:E:record07:trial011,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,10,20045,20044,20544,1,left_hand,0,True,,20669,21169
S03:E:record07:trial012,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,11,21940,21939,22439,1,left_hand,0,True,,22564,23064
S03:E:record07:trial013,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,12,23912,23911,24411,2,right_hand,0,True,,24536,25036
S03:E:record07:trial014,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,13,25856,25855,26355,4,tongue,0,True,,26480,26980
S03:E:record07:trial015,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,14,27823,27822,28322,3,feet,0,True,,28447,28947
S03:E:record07:trial016,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,15,29943,29942,30442,2,right_hand,0,True,,30567,31067
S03:E:record07:trial017,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,16,31951,31950,32450,4,tongue,0,True,,32575,33075
S03:E:record07:trial018,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,17,34017,34016,34516,3,feet,0,True,,34641,35141
S03:E:record07:trial019,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,18,36053,36052,36552,4,tongue,0,True,,36677,37177
S03:E:record07:trial020,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,19,38119,38118,38618,3,feet,0,True,,38743,39243
S03:E:record07:trial021,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,20,40189,40188,40688,4,tongue,0,True,,40813,41313
S03:E:record07:trial022,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,21,42269,42268,42768,2,right_hand,0,True,,42893,43393
S03:E:record07:trial023,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,22,44181,44180,44680,2,right_hand,0,True,,44805,45305
S03:E:record07:trial024,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,23,46212,46211,46711,4,tongue,0,True,,46836,47336
S03:E:record07:trial025,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,24,48165,48164,48664,1,left_hand,0,True,,48789,49289
S03:E:record07:trial026,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,25,50126,50125,50625,2,right_hand,0,True,,50750,51250
S03:E:record07:trial027,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,26,52230,52229,52729,2,right_hand,0,True,,52854,53354
S03:E:record07:trial028,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,27,54234,54233,54733,2,right_hand,0,True,,54858,55358
S03:E:record07:trial029,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,28,56209,56208,56708,3,feet,0,True,,56833,57333
S03:E:record07:trial030,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,29,58235,58234,58734,4,tongue,0,True,,58859,59359
S03:E:record07:trial031,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,30,60306,60305,60805,1,left_hand,0,True,,60930,61430
S03:E:record07:trial032,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,31,62413,62412,62912,4,tongue,0,True,,63037,63537
S03:E:record07:trial033,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,32,64505,64504,65004,1,left_hand,0,True,,65129,65629
S03:E:record07:trial034,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,33,66596,66595,67095,3,feet,0,True,,67220,67720
S03:E:record07:trial035,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,34,68639,68638,69138,1,left_hand,0,True,,69263,69763
S03:E:record07:trial036,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,35,70703,70702,71202,4,tongue,0,True,,71327,71827
S03:E:record07:trial037,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,36,72723,72722,73222,1,left_hand,0,True,,73347,73847
S03:E:record07:trial038,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,37,74695,74694,75194,3,feet,0,True,,75319,75819
S03:E:record07:trial039,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,38,76658,76657,77157,1,left_hand,0,True,,77282,77782
S03:E:record07:trial040,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,39,78583,78582,79082,2,right_hand,0,True,,79207,79707
S03:E:record07:trial041,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,40,80664,80663,81163,3,feet,0,True,,81288,81788
S03:E:record07:trial042,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,41,82642,82641,83141,3,feet,0,True,,83266,83766
S03:E:record07:trial043,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,42,84632,84631,85131,4,tongue,0,True,,85256,85756
S03:E:record07:trial044,S03,A03E.mat,d4229267ec7624fa8bd3af5cbebac17f415f7c722de6cb676748f8cb3b717d97,E,7,4,43,86751,86750,87250,1,left_hand,0,True,,87375,87875
